# 36551,-0.21826647,-0.058506694,0.6592081,0.8358392,0.0,2125246.0,0.0,770.0,1.0,2040.0
Postal Code 	 x 	 y 	 iseecode 	 place 	 population 	 surface 	 altitude
71370	-0.107627615	0.75706697	71398	Saint-Christophe-en-Bresse	811	20.54	190.0
71800	-0.11826967	0.7502303	71399	Saint-Christophe-en-Brionnais	513	15.17	430.0
72540	-0.16409115	0.787373	72274	Saint-Christophe-en-Champagne	190	7.71	90.0
38520	-0.09679548	0.7243	38375	Saint-Christophe-en-Oisans	106	237.55	1440.0
26350	-0.10983542	0.7301988	26298	Saint-Christophe-et-le-Laris	289	11.55	340.0
49270	-0.1785325	0.7774828	49270	Saint-Christophe-la-Couperie	455	8.44	90.0
18270	-0.1390514	0.758421	18203	Saint-Christophe-le-Chaudry	133	17.57	220.0
61570	-0.16016656	0.7990589	61375	Saint-Christophe-le-Jajolet	236	12.35	174.0
27820	-0.15091702	0.79796106	27521	Saint-Christophe-sur-Avre	151	10.77	200.0
27450	-0.15153186	0.8085115	27522	Saint-Christophe-sur-Condé	297	9.07	90.0
43370	-0.12561926	0.72845155	43174	Saint-Christophe-sur-Dolaison	911	27.24	910.0
38380	-0.10081451	0.7331575	38376	Saint-Christophe-sur-Guiers	720	23.25	408.0
37370	-0.15817241	0.77998865	37213	Saint-Christophe-sur-le-Nais	965	18.28	80.0
79220	-0.17155395	0.761718	79241	Saint-Christophe-sur-Roc	453	10.91	90.0
12330	-0.1442268	0.7219317	12215	Saint-Christophe-Vallon	1002	23.35	340.0
33570	-0.17262088	0.73503107	33386	Saint-Cibard	192	3.55	60.0
7800	-0.115444094	0.723557	7221	Saint-Cierge-la-Serre	198	15.91	550.0
7160	-0.118104324	0.72616994	7222	Saint-Cierge-sous-le-Cheylard	211	6.08	620.0
52200	-0.10215586	0.7763487	52447	Saint-Ciergues	158	12.38	370.0
17520	-0.17430452	0.74436504	17316	Saint-Ciers-Champagne	367	18.3	60.0
33910	-0.17537798	0.7372897	33387	Saint-Ciers-d'Abzac	1071	11.75	40.0
33710	-0.17922549	0.7389294	33388	Saint-Ciers-de-Canesse	718	6.91	40.0
17240	-0.17846243	0.7448321	17317	Saint-Ciers-du-Taillon	524	22.15	20.0
16230	-0.16645795	0.7502788	16307	Saint-Ciers-sur-Bonnieure	256	10.41	70.0
33820	-0.17855196	0.74251705	33389	Saint-Ciers-sur-Gironde	3095	38.15	30.0
81340	-0.1461117	0.7132944	81247	Saint-Cirgue	195	18.8	424.0
43380	-0.1303466	0.7317445	43175	Saint-Cirgues	147	13.76	480.0
46210	-0.14704953	0.72707015	46255	Saint-Cirgues	355	32.55	520.0
15590	-0.14064354	0.731206	15178	Saint-Cirgues-de-Jordanne	176	16.21	760.0
15140	-0.14308733	0.7323943	15179	Saint-Cirgues-de-Malbert	226	16.4	580.0
7380	-0.12093982	0.72127575	7223	Saint-Cirgues-de-Prades	98	3.48	420.0
7510	-0.12281468	0.7238389	7224	Saint-Cirgues-en-Montagne	285	22.0	1060.0
19220	-0.14639771	0.73301184	19193	Saint-Cirgues-la-Loutre	188	18.5	440.0
63320	-0.13248087	0.7392143	63330	Saint-Cirgues-sur-Couze	273	1.52	463.0
82340	-0.1647255	0.7179075	82158	Saint-Cirice	136	9.01	74.0
24260	-0.16063197	0.7326704	24389	Saint-Cirq	106	6.28	80.0
82300	-0.15507126	0.71794957	82159	Saint-Cirq	379	16.06	163.0
46330	-0.15336516	0.72324604	46256	Saint-Cirq-Lapopie	207	18.08	180.0
46300	-0.1567737	0.72962147	46257	Saint-Cirq-Madelon	123	7.55	100.0
46300	-0.15527104	0.7278722	46258	Saint-Cirq-Souillaguet	128	8.52	340.0
36170	-0.15084164	0.7588449	36187	Saint-Civran	154	11.64	170.0
86330	-0.16528416	0.76823264	86218	Saint-Clair	188	10.8	75.0
82400	-0.16319977	0.7196284	82160	Saint-Clair	225	8.47	150.0
46300	-0.15589312	0.72785455	46259	Saint-Clair	132	10.89	240.0
7430	-0.114448875	0.73195547	7225	Saint-Clair	918	5.95	457.0
27300	-0.15150991	0.80453897	27523	Saint-Clair-d'Arcey	325	11.66	160.0
61490	-0.16726859	0.80067956	61376	Saint-Clair-de-Halouze	845	11.86	203.0
38110	-0.104146406	0.7359329	38377	Saint-Clair-de-la-Tour	2677	9.27	400.0
38370	-0.11296612	0.73462945	38378	Saint-Clair-du-Rhône	3605	7.19	180.0
95770	-0.13965486	0.80507064	95541	Saint-Clair-sur-Epte	801	12.35	56.0
38940	-0.10884093	0.7309834	38379	Saint-Clair-sur-Galaure	248	15.33	420.0
50680	-0.17001098	0.81037074	50455	Saint-Clair-sur-l'Elle	864	8.06	50.0
76190	-0.14846697	0.81365424	76568	Saint-Clair-sur-les-Monts	560	4.02	140.0
32380	-0.16620244	0.7153934	32370	Saint-Clar	868	17.96	157.0
31600	-0.16190709	0.7070879	31475	Saint-Clar-de-Rivière	872	10.05	216.0
16450	-0.16367319	0.7504466	16308	Saint-Claud	1062	26.65	151.0
39200	-0.09793209	0.74953437	39478	Saint-Claude	12303	70.23	434.0
41350	-0.14729786	0.77806944	41204	Saint-Claude-de-Diray	1562	9.07	80.0
30260	-0.12577246	0.7079889	30244	Saint-Clément	140	4.9	70.0
89100	-0.12409276	0.7850781	89338	Saint-Clément	2887	8.48	70.0
2360	-0.111480564	0.8109022	2674	Saint-Clément	59	5.13	171.0
54950	-0.08539336	0.7859074	54472	Saint-Clément	833	16.41	245.0
19700	-0.15067509	0.7383212	19194	Saint-Clément	1011	26.85	450.0
3250	-0.124469616	0.7470963	3224	Saint-Clément	330	26.14	500.0
15800	-0.13982865	0.73011553	15180	Saint-Clément	80	17.33	1018.0
7310	-0.12027293	0.7269882	7226	Saint-Clément	105	19.63	1160.0
8310	-0.1085928	0.8021155	8378	Saint-Clément-à-Arnes	115	10.25	110.0
49370	-0.1725514	0.78111583	49271	Saint-Clément-de-la-Place	1392	33.39	60.0
63310	-0.12951088	0.74672467	63332	Saint-Clément-de-Régnat	430	15.07	320.0
34980	-0.12831481	0.705765	34247	Saint-Clément-de-Rivière	4581	12.83	80.0
63660	-0.123203374	0.73698807	63331	Saint-Clément-de-Valorgue	215	13.42	920.0
69790	-0.11576085	0.7488066	69186	Saint-Clément-de-Vers	213	8.93	560.0
17590	-0.1863808	0.7608173	17318	Saint-Clément-des-Baleines	728	7.07	3.0
49350	-0.16669971	0.7765262	49272	Saint-Clément-des-Levées	1005	10.5	24.0
69930	-0.11653639	0.74056983	69187	Saint-Clément-les-Places	536	12.49	640.0
50140	-0.17021768	0.80119854	50456	Saint-Clément-Rancoudray	581	32.77	272.0
5600	-0.09241108	0.7184508	5134	Saint-Clément-sur-Durance	229	26.09	880.0
71460	-0.11270717	0.75527817	71400	Saint-Clément-sur-Guye	115	7.35	400.0
69170	-0.11579448	0.7435121	69188	Saint-Clément-sur-Valsonne	546	14.62	368.0
79150	-0.1718431	0.7706254	79242	Saint-Clémentin	501	14.02	114.0
22260	-0.19547476	0.80645347	22283	Saint-Clet	785	14.86	89.0
92210	-0.13470843	0.7978675	92064	Saint-Cloud	28157	7.52	123.0
28200	-0.14543076	0.78525144	28330	Saint-Cloud-en-Dunois	164	8.71	132.0
47410	-0.16761084	0.728403	47235	Saint-Colomb-de-Lauzun	434	23.45	100.0
44310	-0.18404545	0.7742738	44155	Saint-Colomban	2027	35.9	20.0
73130	-0.09557184	0.7300789	73230	Saint-Colomban-des-Villards	195	80.61	1099.0
33430	-0.17621781	0.7266921	33391	Saint-Côme	249	6.03	80.0
12500	-0.1391385	0.7219263	12216	Saint-Côme-d'Olt	1257	30.19	360.0
14960	-0.16479994	0.8119162	14565	Saint-Côme-de-Fresné	224	4.33	19.0
50500	-0.17219986	0.81337136	50458	Saint-Côme-du-Mont	458	13.05	28.0
30870	-0.1236064	0.7076329	30245	Saint-Côme-et-Maruéjols	570	13.13	70.0
56140	-0.18969628	0.7891052	56211	Saint-Congard	637	21.8	10.0
22480	-0.19566461	0.80205476	22284	Saint-Connan	317	13.68	210.0
22530	-0.1950019	0.7976011	22285	Saint-Connec	276	11.28	140.0
15600	-0.14586198	0.725954	15181	Saint-Constant	553	21.9	260.0
14280	-0.16293009	0.809359	14566	Saint-Contest	1989	8.02	76.0
72460	-0.15824766	0.7880176	72275	Saint-Corneille	826	11.19	60.0
61800	-0.16816415	0.80152637	61377	Saint-Cornier-des-Landes	635	11.91	320.0
68210	-0.08149135	0.77065665	68293	Saint-Cosme	66	2.77	362.0
72110	-0.1562738	0.79134256	72276	Saint-Cosme-en-Vairais	1911	32.95	81.0
11700	-0.14488994	0.69968766	11337	Saint-Couat-d'Aude	339	5.41	57.0
11300	-0.15199004	0.6972534	11338	Saint-Couat-du-Razès	49	6.63	358.0
29150	-0.2078245	0.80086327	29243	Saint-Coulitz	386	11.07	60.0
35350	-0.18173444	0.8035989	35263	Saint-Coulomb	2168	18.07	40.0
79120	-0.16828805	0.7572128	79243	Saint-Coutant	259	12.0	150.0
16350	-0.16353218	0.75230515	16310	Saint-Coutant	223	19.51	175.0
17430	-0.17820522	0.75425166	17320	Saint-Coutant-le-Grand	279	13.09	10.0
32380	-0.16569479	0.71584827	32371	Saint-Créac	100	8.34	210.0
65100	-0.17860734	0.70291644	65386	Saint-Créac	115	2.18	429.0
17380	-0.17760152	0.7549724	17321	Saint-Crépin	217	14.21	40.0
5600	-0.09191762	0.7194044	5136	Saint-Crépin	541	47.21	910.0
60170	-0.12449911	0.8066832	60569	Saint-Crépin-aux-Bois	260	16.33	60.0
24330	-0.16095296	0.7362406	24390	Saint-Crépin-d'Auberoche	227	9.83	150.0
24310	-0.16355509	0.7419263	24391	Saint-Crépin-de-Richemont	202	26.13	147.0
24590	-0.15674742	0.73258615	24392	Saint-Crépin-et-Carlucet	407	18.93	261.0
60149	-0.13504419	0.80526936	60570	Saint-Crépin-Ibouvillers	1038	14.4	134.0
76590	-0.14430483	0.8160434	76570	Saint-Crespin	284	6.44	70.0
49230	-0.17914043	0.77485025	49273	Saint-Crespin-sur-Moine	1411	20.36	70.0
32430	-0.16390614	0.7115829	32372	Saint-Cricq	122	3.07	200.0
40700	-0.18499939	0.71471226	40253	Saint-Cricq-Chalosse	561	20.52	120.0
40300	-0.18948793	0.71349263	40254	Saint-Cricq-du-Gave	264	8.61	20.0
40190	-0.18010469	0.71793723	40255	Saint-Cricq-Villeneuve	406	15.51	55.0
16170	-0.16997288	0.7493437	16312	Saint-Cybardeaux	738	20.95	90.0
24250	-0.15857776	0.72987753	24395	Saint-Cybranet	350	10.77	80.0
66750	-0.14165442	0.68892413	66171	Saint-Cyprien	8573	16.27	10.0
24220	-0.1598913	0.73154193	24396	Saint-Cyprien	1522	22.27	64.0
46800	-0.15883318	0.7214293	46262	Saint-Cyprien	309	15.23	190.0
19130	-0.15496124	0.73744893	19195	Saint-Cyprien	248	7.74	204.0
42160	-0.119307786	0.7371441	42211	Saint-Cyprien	2125	7.15	371.0
12320	-0.1440344	0.72321033	12218	Saint-Cyprien-sur-Dourdou	766	30.31	260.0
50310	-0.17327335	0.8163663	50461	Saint-Cyr	178	5.8	49.0
86130	-0.1613648	0.7646209	86219	Saint-Cyr	787	15.1	60.0
71240	-0.10891337	0.7560052	71402	Saint-Cyr	572	13.21	180.0
87310	-0.15806915	0.74774194	87141	Saint-Cyr	616	21.22	299.0
7430	-0.113902576	0.7314281	7227	Saint-Cyr	996	8.29	393.0
69450	-0.11163106	0.7410131	69191	Saint-Cyr-au-Mont-d'Or	5392	7.24	320.0
42132	-0.119999394	0.7447904	42212	Saint-Cyr-de-Favières	773	14.27	429.0
27800	-0.15114947	0.8066138	27527	Saint-Cyr-de-Salerne	211	6.61	140.0
42114	-0.1176513	0.7431356	42213	Saint-Cyr-de-Valorges	274	9.9	635.0
85410	-0.17744349	0.76506895	85205	Saint-Cyr-des-Gâts	464	21.12	110.0
50720	-0.16959563	0.79913443	50462	Saint-Cyr-du-Bailleul	444	23.46	157.0
17170	-0.1777371	0.7596564	17322	Saint-Cyr-du-Doret	365	17.08	7.0
41190	-0.15171413	0.77895325	41205	Saint-Cyr-du-Gault	195	26.24	120.0
14290	-0.155659	0.80512285	14570	Saint-Cyr-du-Ronceray	674	4.11	165.0
95510	-0.13938093	0.8023879	95543	Saint-Cyr-en-Arthies	226	3.87	134.0
49260	-0.16572334	0.77388185	49274	Saint-Cyr-en-Bourg	1070	8.69	50.0
53140	-0.16375272	0.7957282	53208	Saint-Cyr-en-Pail	441	20.52	300.0
85540	-0.1831489	0.7642727	85206	Saint-Cyr-en-Talmondais	301	13.95	30.0
45590	-0.14029647	0.7807367	45272	Saint-Cyr-en-Val	3251	44.48	100.0
78210	-0.13651519	0.79732877	78545	Saint-Cyr-l'École	14566	5.09	124.0
27370	-0.14697856	0.807084	27529	Saint-Cyr-la-Campagne	370	2.87	50.0
79100	-0.16714966	0.7716365	79244	Saint-Cyr-la-Lande	312	9.02	50.0
91690	-0.13678375	0.7894629	91544	Saint-Cyr-la-Rivière	427	8.64	90.0
19130	-0.15444005	0.7377045	19196	Saint-Cyr-la-Roche	326	8.41	180.0
61130	-0.15405348	0.79194283	61379	Saint-Cyr-la-Rosière	247	18.91	140.0
69870	-0.11434916	0.7451327	69192	Saint-Cyr-le-Chatoux	107	6.23	694.0
53320	-0.17401652	0.79050326	53209	Saint-Cyr-le-Gravelais	474	20.53	141.0
24270	-0.15536524	0.7397806	24397	Saint-Cyr-les-Champagnes	295	16.17	340.0
89800	-0.12006329	0.7761205	89341	Saint-Cyr-les-Colons	344	34.57	280.0
42210	-0.11822487	0.7394384	42214	Saint-Cyr-les-Vignes	789	19.42	420.0
39600	-0.09850569	0.75944096	39479	Saint-Cyr-Montmalin	172	10.32	300.0
91410	-0.13748011	0.7933811	91546	Saint-Cyr-sous-Dourdan	951	10.09	84.0
69560	-0.11185967	0.73582673	69193	Saint-Cyr-sur-le-Rhône	960	6.08	200.0
37540	-0.1566549	0.77592087	37214	Saint-Cyr-sur-Loire	16100	13.4	51.0
1380	-0.108835205	0.7488405	1343	Saint-Cyr-sur-Menthon	1314	17.05	205.0
83270	-0.10595553	0.6942002	83112	Saint-Cyr-sur-Mer	8898	21.6	20.0
77750	-0.12356576	0.797206	77405	Saint-Cyr-sur-Morin	1684	19.09	67.0
36700	-0.15226011	0.7682824	36188	Saint-Cyran-du-Jambot	182	14.21	90.0
6660	-0.08943354	0.7117666	6119	Saint-Dalmas-le-Selvage	123	81.17	1500.0
46800	-0.15910798	0.7223313	46263	Saint-Daunès	205	10.21	163.0
93210	-0.13285187	0.79903203	93066	Saint-Denis	85832	12.38	32.0
89100	-0.12429736	0.7852842	89342	Saint-Denis	594	6.75	67.0
30500	-0.12203654	0.71454805	30247	Saint-Denis	194	3.68	121.0
11310	-0.14963417	0.7031808	11339	Saint-Denis	389	8.62	530.0
46150	-0.15648292	0.72557694	46264	Saint-Denis-Catus	193	10.84	240.0
63310	-0.12915619	0.7460218	63333	Saint-Denis-Combarnazat	212	10.24	345.0
76860	-0.14579679	0.817845	76572	Saint-Denis-d'Aclon	196	2.38	17.0
53290	-0.16815859	0.78500473	53210	Saint-Denis-d'Anjou	1337	41.88	54.0
27390	-0.15405458	0.8025535	27530	Saint-Denis-d'Augerons	97	4.25	200.0
28480	-0.15004925	0.7915172	28331	Saint-Denis-d'Authou	438	22.1	240.0
17650	-0.18515673	0.75708044	17323	Saint-Denis-d'Oléron	1221	11.97	10.0
72350	-0.16542672	0.7886885	72278	Saint-Denis-d'Orques	815	47.27	130.0
42750	-0.118170075	0.74819034	42215	Saint-Denis-de-Cabanne	1293	7.82	300.0
53500	-0.17101929	0.7953931	53211	Saint-Denis-de-Gastines	1683	49.08	210.0
36230	-0.14509836	0.75846875	36189	Saint-Denis-de-Jouhet	1008	44.15	270.0
45550	-0.13835204	0.78115726	45273	Saint-Denis-de-l'Hôtel	2621	25.37	110.0
14100	-0.1553187	0.80576235	14571	Saint-Denis-de-Mailloc	314	4.35	100.0
14110	-0.16538793	0.80368465	14572	Saint-Denis-de-Méré	798	11.38	160.0
18130	-0.13608716	0.7642608	18204	Saint-Denis-de-Palin	339	30.91	150.0
33910	-0.17465854	0.73640114	33393	Saint-Denis-de-Pile	4089	27.91	10.0
71640	-0.110986106	0.7582186	71403	Saint-Denis-de-Vaux	245	3.74	280.0
61330	-0.16683698	0.7976456	61380	Saint-Denis-de-Villenette	126	5.95	133.0
72110	-0.15611964	0.7891352	72277	Saint-Denis-des-Coudrais	89	7.13	120.0
27520	-0.14926557	0.80759126	27531	Saint-Denis-des-Monts	180	3.91	150.0
87400	-0.15111755	0.74626684	87142	Saint-Denis-des-Murs	449	23.77	373.0
28240	-0.14772505	0.7919663	28333	Saint-Denis-des-Puits	116	13.8	200.0
27160	-0.1488057	0.8004817	27532	Saint-Denis-du-Béhélan	145	9.57	185.0
53170	-0.16852939	0.78819263	53212	Saint-Denis-du-Maine	307	14.6	70.0
85580	-0.18253475	0.7631739	85207	Saint-Denis-du-Payré	338	16.33	10.0
17400	-0.17518254	0.7542469	17277	Saint-Denis-du-Pin	704	19.27	40.0
1500	-0.10520642	0.74264246	1345	Saint-Denis-en-Bugey	1944	2.6	245.0
48700	-0.13050091	0.72455186	48145	Saint-Denis-en-Margeride	207	38.04	1160.0
45560	-0.14030674	0.78156555	45274	Saint-Denis-en-Val	7206	17.35	95.0
85170	-0.18211806	0.77051073	85208	Saint-Denis-la-Chevasse	1665	39.93	80.0
27140	-0.13892652	0.80705506	27533	Saint-Denis-le-Ferment	456	18.0	70.0
50450	-0.17424007	0.8067607	50463	Saint-Denis-le-Gast	488	16.98	111.0
76116	-0.14249156	0.81002086	76573	Saint-Denis-le-Thiboult	490	10.37	70.0
50210	-0.17490946	0.8077494	50464	Saint-Denis-le-Vêtu	595	14.19	60.0
1000	-0.106384225	0.7472516	1344	Saint-Denis-lès-Bourg	4921	12.61	230.0
46600	-0.15216546	0.73143405	46265	Saint-Denis-lès-Martel	362	7.94	120.0
28200	-0.14740108	0.7861189	28334	Saint-Denis-les-Ponts	1544	13.87	120.0
77510	-0.123421736	0.7959418	77406	Saint-Denis-lès-Rebais	780	15.12	130.0
14350	-0.1688242	0.80638474	14573	Saint-Denis-Maisoncelles	74	2.39	180.0
42140	-0.116840445	0.738232	42216	Saint-Denis-sur-Coise	548	10.77	480.0
61400	-0.15473072	0.79454577	61381	Saint-Denis-sur-Huisne	75	4.7	160.0
41000	-0.14759804	0.7782684	41206	Saint-Denis-sur-Loire	884	12.53	90.0
89120	-0.12688695	0.778523	89343	Saint-Denis-sur-Ouanne	134	10.19	180.0
61420	-0.16148396	0.79559183	61382	Saint-Denis-sur-Sarthon	1062	13.91	190.0
76890	-0.1447269	0.814764	76574	Saint-Denis-sur-Scie	386	8.52	103.0
60380	-0.13640448	0.81157476	60571	Saint-Deniscourt	69	4.82	140.0
62990	-0.13359396	0.8264742	62745	Saint-Denœux	116	4.08	50.0
22400	-0.18778227	0.80224997	22286	Saint-Denoual	354	8.66	60.0
29440	-0.20767066	0.80727005	29244	Saint-Derrien	567	12.32	80.0
71390	-0.11090229	0.75749844	71404	Saint-Désert	853	5.01	230.0
14100	-0.15633735	0.8067921	14574	Saint-Désir	1701	19.58	82.0
7340	-0.11322299	0.73141706	7228	Saint-Désirat	707	7.41	157.0
3370	-0.1385256	0.75684506	3225	Saint-Désiré	455	42.49	330.0
30190	-0.12233975	0.7105362	30248	Saint-Dézéry	251	6.02	114.0
35220	-0.17773503	0.79234475	35264	Saint-Didier	1275	14.24	70.0
84210	-0.111852154	0.70928866	84108	Saint-Didier	1847	3.66	160.0
58190	-0.12237783	0.76950943	58237	Saint-Didier	38	3.59	190.0
39570	-0.101509474	0.75554645	39480	Saint-Didier	267	2.98	270.0
21210	-0.11585338	0.7682955	21546	Saint-Didier	194	21.53	490.0
69370	-0.111879274	0.7410144	69194	Saint-Didier-au-Mont-d'Or	6154	8.36	340.0
43580	-0.1272542	0.72822183	43176	Saint-Didier-d'Allier	43	7.71	825.0
1340	-0.10768127	0.7492147	1346	Saint-Didier-d'Aussiat	666	15.18	217.0
38690	-0.105899476	0.73421645	38380	Saint-Didier-de-Bizonnes	208	7.24	550.0
1600	-0.11178845	0.74353546	1347	Saint-Didier-de-Formans	1544	6.64	210.0
38110	-0.10414174	0.7356152	38381	Saint-Didier-de-la-Tour	1419	14.63	380.0
27370	-0.14690624	0.80676514	27534	Saint-Didier-des-Bois	787	5.82	141.0
71620	-0.10619584	0.75865066	71405	Saint-Didier-en-Bresse	154	11.39	190.0
71110	-0.11879083	0.7511365	71406	Saint-Didier-en-Brionnais	150	11.51	270.0
3130	-0.12186163	0.75247025	3226	Saint-Didier-en-Donjon	284	33.06	290.0
43140	-0.11935168	0.73300767	43177	Saint-Didier-en-Velay	2891	26.28	833.0
3110	-0.12837934	0.75051886	3227	Saint-Didier-la-Forêt	360	33.59	290.0
7200	-0.119187824	0.7207652	7229	Saint-Didier-sous-Aubenas	731	2.75	185.0
61320	-0.16109985	0.7969295	61383	Saint-Didier-sous-Écouves	145	8.88	280.0
69440	-0.11462857	0.73759353	69195	Saint-Didier-sous-Riverie	1148	13.97	510.0
71190	-0.11777339	0.7597641	71407	Saint-Didier-sur-Arroux	273	28.12	350.0
69430	-0.11421411	0.7473707	69196	Saint-Didier-sur-Beaujeu	402	14.48	425.0
1140	-0.110869296	0.7473582	1348	Saint-Didier-sur-Chalaronne	2259	25.17	179.0
43440	-0.12834309	0.7342027	43178	Saint-Didier-sur-Doulon	222	34.09	585.0
42111	-0.12342452	0.742202	42217	Saint-Didier-sur-Rochefort	407	22.76	700.0
88100	-0.08182478	0.7812435	88413	Saint-Dié-des-Vosges	22569	46.28	340.0
63520	-0.12809847	0.7407797	63334	Saint-Dier-d'Auvergne	551	20.33	445.0
63320	-0.13399479	0.7393237	63335	Saint-Diéry	333	19.96	760.0
30980	-0.12331684	0.70719963	30249	Saint-Dionizy	633	3.44	70.0
5250	-0.10068656	0.72077364	5138	Saint-Disdier	141	46.35	1021.0
29800	-0.20979573	0.80608964	29245	Saint-Divy	1407	8.54	110.0
17150	-0.17775382	0.7442573	17324	Saint-Dizant-du-Bois	80	4.15	70.0
17240	-0.17920215	0.74517655	17325	Saint-Dizant-du-Gua	548	18.36	10.0
52100	-0.1040877	0.7898923	52448	Saint-Dizier	30900	48.45	143.0
26310	-0.10628116	0.7175377	26300	Saint-Dizier-en-Diois	25	13.89	1100.0
90100	-0.08300012	0.7670398	90090	Saint-Dizier-l'Évêque	367	10.97	530.0
23130	-0.14272206	0.75107384	23187	Saint-Dizier-la-Tour	228	16.91	490.0
23270	-0.14371817	0.7544923	23188	Saint-Dizier-les-Domaines	199	15.94	350.0
23400	-0.14840306	0.7501283	23189	Saint-Dizier-Leyrenne	882	46.85	420.0
56130	-0.18868001	0.7848409	56212	Saint-Dolay	1977	48.98	43.0
23190	-0.14132145	0.7492452	23190	Saint-Domet	176	15.65	502.0
35190	-0.18244089	0.7983095	35265	Saint-Domineuc	1437	15.82	35.0
22800	-0.19345607	0.8025139	22287	Saint-Donan	1347	22.9	180.0
63680	-0.13782212	0.7385582	63336	Saint-Donat	280	33.46	1040.0
26260	-0.11107928	0.7287912	26301	Saint-Donat-sur-l'Herbasse	3132	19.82	210.0
64270	-0.18983638	0.712468	64474	Saint-Dos	140	1.88	25.0
18230	-0.13776477	0.7674711	18205	Saint-Doulchard	9018	24.16	150.0
34160	-0.12654428	0.70637935	34249	Saint-Drézéry	1754	10.48	90.0
41500	-0.14633523	0.77862144	41207	Saint-Dyé-sur-Loire	945	5.43	85.0
50750	-0.17178501	0.8084942	50465	Saint-Ébremond-de-Bonfossé	650	11.94	90.0
71740	-0.11804334	0.74871707	71408	Saint-Edmond	319	10.29	380.0
38120	-0.10226982	0.72983605	38382	Saint-Égrève	15517	10.89	220.0
27190	-0.1483449	0.80247945	27535	Saint-Élier	502	2.34	110.0
28240	-0.14929746	0.79324156	28335	Saint-Éliph	755	23.94	232.0
32450	-0.16737305	0.7085126	32374	Saint-Élix	122	8.2	220.0
31430	-0.16341192	0.7040464	31476	Saint-Élix-le-Château	542	10.69	232.0
31420	-0.1672673	0.7032502	31477	Saint-Élix-Séglan	47	3.01	327.0
32300	-0.17136088	0.7081122	32375	Saint-Élix-Theux	110	8.5	207.0
53220	-0.17296799	0.79683876	53213	Saint-Ellier-du-Maine	465	17.93	190.0
61320	-0.16180308	0.7967611	61384	Saint-Ellier-les-Bois	243	13.84	270.0
58000	-0.12795551	0.76365376	58238	Saint-Éloi	1904	16.43	190.0
1800	-0.107365936	0.74262285	1349	Saint-Éloi	402	14.11	290.0
23000	-0.14684811	0.7506541	23191	Saint-Éloi	166	15.64	532.0
27800	-0.14949112	0.80715215	27536	Saint-Éloi-de-Fourques	419	7.36	137.0
29460	-0.20781213	0.8039293	29246	Saint-Eloy	174	12.55	155.0
3370	-0.13944139	0.7567916	3228	Saint-Éloy-d'Allier	69	12.84	360.0
18110	-0.13780318	0.7683523	18206	Saint-Éloy-de-Gy	1382	31.38	159.0
63890	-0.12727144	0.7386551	63337	Saint-Éloy-la-Glacière	59	12.03	1047.0
63700	-0.1346779	0.75033444	63338	Saint-Éloy-les-Mines	4134	22.01	500.0
19210	-0.15509437	0.74095905	19198	Saint-Éloy-les-Tuileries	124	9.11	324.0
28120	-0.14747936	0.7906509	28336	Saint-Éman	143	4.65	160.0
71490	-0.11326161	0.7604348	71409	Saint-Émiland	319	24.24	440.0
33330	-0.17438531	0.7345973	33394	Saint-Émilion	2345	27.07	70.0
3400	-0.12633823	0.7581866	3229	Saint-Ennemond	617	38.62	225.0
37800	-0.15891689	0.77174807	37216	Saint-Épain	1418	63.3	55.0
57580	-0.08650317	0.7938092	57609	Saint-Epvre	141	4.65	230.0
35230	-0.18119697	0.7917256	35266	Saint-Erblon	2230	10.93	30.0
53390	-0.17648798	0.78659755	53214	Saint-Erblon	166	5.55	100.0
2820	-0.114679374	0.80670995	2676	Saint-Erme-Outre-et-Ramecourt	1861	20.47	130.0
91410	-0.13861878	0.79109246	91547	Saint-Escobille	492	12.17	150.0
64640	-0.1926143	0.7106428	64476	Saint-Esteben	359	13.78	140.0
33180	-0.18059008	0.74244726	33395	Saint-Estèphe	1799	23.62	15.0
24360	-0.16226837	0.74477404	24398	Saint-Estèphe	619	22.24	222.0
66240	-0.14342101	0.6907688	66172	Saint-Estève	9810	11.76	59.0
13610	-0.10892284	0.703348	13093	Saint-Estève-Janson	302	6.69	93.0
42100	-0.11764264	0.7352208	42218	Saint-Étienne	180210	80.16	515.0
8310	-0.10781178	0.8022115	8379	Saint-Étienne-à-Arnes	166	29.91	119.0
62360	-0.13607052	0.8306193	62746	Saint-Étienne-au-Mont	4995	13.98	110.0
51460	-0.10925084	0.79734534	51476	Saint-Étienne-au-Temple	458	12.26	127.0
19200	-0.14070117	0.74075174	19199	Saint-Étienne-aux-Clos	211	35.26	772.0
15150	-0.14521532	0.7304972	15182	Saint-Étienne-Cantalès	157	11.24	540.0
34390	-0.14120555	0.7049184	34250	Saint-Étienne-d'Albagnan	271	22.53	230.0
40300	-0.19136001	0.714852	40256	Saint-Étienne-d'Orthe	466	11.2	40.0
